457683	[160408, 160409, 313050, 319821, 457683]
3881662	[160570, 890455, 1037344, 1686545, 3881662]
160933	[160933, 1590078, 1590079, 2111697, 2347379]
161013	[161013, 1105358, 1580315, 1835656, 2411710, 2979325]
161319	[161319, 330879, 705537, 1000260, 1008572, 1021124]
161335	[161335, 164223, 167485, 169724, 1092609, 1093829]
161539	[161385, 161539, 161542, 161834, 161888, 161898, 161899]
161852	[161852, 163158, 165289, 790891, 790897, 1486240]
161857	[161857, 168806, 184225, 250730, 1382918, 1386850]
162256	[162256, 165931, 167478, 168561, 169214, 169215, 169559]
48906	[162266, 165316, 167483, 169721, 290919, 640608, 730195]
162447	[162447, 166613, 168350, 330859, 430171, 669419, 722870, 722871, 722872]
162462	[162462, 162463, 170515, 926777, 1092815, 1246900]
162502	[162502, 162514, 162515, 1401408, 2710096]
162546	[162546, 162548, 201077, 298468, 563976]
324806	[162623, 324806, 411063, 587634, 653961, 836592]
165345	[162797, 165345, 1399153, 2361316, 2361317]
294792	[162930, 294792, 1132005, 1132319, 1133185, 1646662, 2075107]
162939	[162939, 1058074, 1058192, 1058193, 1082024, 2157949]
162942	[162942, 1010759, 1033853, 1068199, 1175123]
446489	[162995, 163297, 446489, 683784, 1535626]
304517	[163020, 304517, 322756, 765944, 4735391]
163091	[163091, 1636026, 4326032, 4447330, 4828845, 4849172]
455329	[163172, 455329, 460454, 484829, 486687, 486690]
163255	[163255, 165347, 165621, 165969, 167461, 169153, 169690, 170525]
163259	[163259, 164303, 169536, 169719, 789633]
1037738	[163262, 598714, 1037738, 1062506, 2357605, 2357606]
163434	[163353, 163434, 163697, 183097, 242547, 282179, 282483, 1077858]
726019	[163427, 726019, 793206, 793208, 970095, 1031759]
722213	[163662, 180573, 182729, 182730, 184985, 722213, 1038125, 1089968]
486214	[163671, 486214, 722873, 722875, 730246, 730247]
164302	[163675, 163676, 164302, 168351, 203864]
273282	[163819, 273282, 348027, 895388, 1011241]
349502	[163915, 349502, 455683, 1008429, 1009394, 1013207, 1015280, 1015281]
709531	[164067, 709531, 944286, 1457393, 1508494, 1953046, 1983069]
164097	[164097, 996272, 1008059, 1010840, 1034724, 1986499]
164114	[164112, 164114, 178031, 318307, 564457, 630480]
164230	[164230, 169711, 438555, 721757, 722720, 793473, 936910]
164465	[164465, 164467, 164470, 164476, 164477, 164480]
223101	[164558, 223101, 325214, 325215, 791613]
164837	[164837, 221747, 237914, 237931, 257360]
164852	[164852, 3787800, 4107655, 4268962, 4313969]
179155	[164901, 179155, 734759, 754263, 980629, 4264965]
174758	[164903, 174758, 393340, 947517, 4578635]
374265	[165102, 374265, 695814, 706075, 4090779, 4775470]
1094223	[165417, 1094223, 1094236, 1094246, 1094247]
187295	[165485, 187295, 1316525, 3551743, 3800804]
165512	[165511, 165512, 418965, 443950, 443951]
250306	[165592, 250306, 745085, 4769101, 4946993]
165668	[165668, 440201, 440202, 444450, 725776, 727910, 936010]
243011	[165940, 243011, 247493, 335023, 723151]
285705	[165987, 285705, 681618, 1294796, 1772499, 1955059, 4322108, 4577107]
708577	[165998, 569007, 708577, 1257941, 2996396]
166008	[166008, 166566, 166584, 166585, 723128]
166249	[166224, 166249, 166321, 173400, 292781, 423134, 449645, 462575]
166416	[166416, 166420, 166428, 287043, 413551]
416389	[166601, 416389, 416391, 841971, 841984, 858561, 891760]
166754	[166754, 193089, 471898, 686052, 836833]
167024	[167024, 214530, 274013, 541139, 556180, 922599]
167132	[167132, 184968, 302180, 774966, 1259716, 1561314, 1569698, 1569699, 4780576]
167497	[167497, 476719, 833877, 1147402, 1757559]
167502	[167501, 167502, 999010, 1325280, 2019334]
721127	[167507, 720478, 721127, 721517, 721538]
2071024	[167557, 2071009, 2071024, 2713061, 4069506, 4070562, 4070720, 4070744, 4071625, 4075720]
1355046	[167683, 1355046, 1414034, 1439389, 1442744, 1493598]
201676	[167785, 201676, 600161, 1115882, 2159011, 2159056]
307395	[167797, 176952, 307395, 645253, 779961, 996632]
167802	[167802, 170767, 225366, 225367, 308307, 1003982, 2020933, 4409393]
167899	[167899, 198620, 202247, 216032, 512876, 1444528, 2729730]
167911	[167911, 180089, 255214, 335080, 335088, 561446]
168035	[168035, 345834, 345838, 347570, 347571, 1294713]
168286	[168286, 972196, 1603866, 1603956, 1603972]
1021472	[168380, 1021472, 1057865, 1057899, 1057903, 1057905, 1057909]
168387	[168387, 168828, 1065783, 1069772, 1108533, 1108534, 1108535, 1108539, 1108540, 1108541]
168577	[168576, 168577, 450467, 465737, 474851]
168583	[168583, 170343, 170710, 384260, 615186, 717930, 722413, 722414]
168657	[168657, 334554, 462910, 536090, 4088435]
181387	[168701, 181387, 334304, 337887, 439572, 990241, 1571408]
168801	[168792, 168801, 168808, 168811, 168814, 168824]
168874	[168874, 1297480, 1824632, 3857472, 3947742]
181654	[168891, 179999, 181654, 186056, 420239, 886265]
191702	[168918, 191702, 841827, 861533, 1034037, 1044469, 2127600]
722072	[169582, 722072, 722074, 722076, 725701, 789136]
4315247	[169663, 177849, 364563, 543203, 4315247]
169715	[169715, 234429, 512428, 815540, 4312960]
367779	[169738, 310695, 367779, 559310, 559334, 793197, 829697, 1182305]
169749	[169749, 169750, 170212, 440316, 1090977, 1092564]
169878	[169878, 171070, 171396, 171401, 226199, 252088, 333777, 566656]
303884	[169904, 303884, 1715628, 1807914, 2852446]
169957	[169957, 918708, 918731, 918769, 918770, 918774]
189462	[169978, 189462, 429234, 486026, 1204732]
270138	[170070, 265580, 270138, 1068154, 1068552]
349236	[170114, 349236, 530197, 530202, 530212, 530244, 530249, 1187908, 2161377]
322058	[170301, 322058, 429674, 643351, 722216, 751913]
722454	[170401, 722454, 722455, 1250095, 1252648]
728239	[170402, 728239, 794646, 800826, 843598]
970072	[170406, 970072, 981583, 1090966, 1093484]
170424	[170424, 170432, 171270, 178206, 1091687]
170666	[170666, 170979, 304511, 659387, 659388]
171162	[170755, 171162, 513971, 574358, 923346]
1137625	[170814, 189883, 231804, 546551, 1137625, 1138015, 2754590]
171092	[171092, 172964, 172969, 185681, 185682]
171134	[171134, 178035, 1317585, 1317638, 1469434]
804691	[171216, 657051, 804691, 804717, 826751]
171310	[171310, 348692, 349228, 996869, 1000258]
258312	[171476, 258312, 527672, 945761, 1093304, 1126165]
171508	[171508, 593953, 610682, 1393732, 1725550]
171617	[171617, 203803, 215353, 255739, 255740]
171785	[171785, 627611, 695364, 2154239, 3959623, 4731700]
1708791	[171821, 275472, 281272, 281284, 1708791]
294632	[171848, 294632, 1830576, 2200148, 2760305]
172101	[172101, 267770, 276631, 276635, 276640]
172312	[172312, 192220, 257839, 320417, 646585]
1706890	[172391, 226212, 1706890, 1936554, 4347509]
172448	[172448, 206490, 296798, 381067, 579283, 1050498]
1502917	[172596, 172599, 1502917, 2352185, 2403500]
173249	[172645, 173249, 567279, 571334, 852788]
172677	[172677, 172678, 172680, 180602, 4363397]
375389	[172696, 196335, 375389, 3862393, 3949734, 4806614]
172842	[172842, 258046, 258053, 258057, 1267759, 1984782]
172845	[172845, 172849, 648800, 648802, 792934, 1077353, 1635534]
208213	[172869, 208213, 340393, 463172, 1569308, 1967366]
243272	[172924, 243272, 277732, 689638, 714048, 727124, 729892, 836711]
172928	[172928, 376486, 806232, 2037950, 3022676]
903036	[173258, 295698, 903035, 903036, 908529]
173320	[173320, 340218, 1012051, 1157515, 2307976]
173389	[173389, 173534, 185760, 191026, 192897, 298649, 398636, 766086]
984936	[173557, 984936, 984948, 984957, 984968, 984970]
305869	[173571, 222920, 305869, 378881, 402210, 403915, 449009, 662296, 781934, 863397]
173719	[173719, 1068114, 1069202, 1659353, 4877277]
173739	[173739, 1599802, 1643865, 2710779, 3993614]
517102	[173745, 517102, 829581, 2037556, 2344039]
173753	[173753, 224905, 424649, 607644, 1140013, 1891507]
173970	[173970, 420157, 424386, 424388, 432218, 438441, 442089]
174341	[174341, 174345, 174408, 509991, 925390, 1059284, 1550539, 1818851, 2701965]
174823	[174823, 176571, 918319, 1133069, 2926231]
664237	[174951, 184781, 223376, 664237, 3803744]
184955	[174995, 184955, 441803, 453911, 597176]
175029	[175029, 1063645, 1135230, 1135253, 2081508, 2082132]
175076	[175076, 280379, 1121789, 1620570, 2284637]
175081	[175081, 176531, 176536, 512331, 1072276]
306383	[175203, 306383, 436584, 436618, 436861, 3029028]
175239	[175239, 175241, 298480, 1859797, 2523442, 2833762, 4876501]
650883	[175385, 317123, 650883, 2145467, 2219008, 4067689]
689166	[175622, 344421, 344442, 689166, 816545, 953997, 1329311]
175760	[175760, 3059695, 3059706, 3059709, 3139637]
654960	[175848, 401450, 401532, 451127, 654960]
976194	[175894, 976194, 1327159, 1552572, 1563063]
692129	[175946, 692129, 1025897, 1053131, 1114073]
176034	[176007, 176034, 176074, 176078, 176080]
221606	[176069, 221606, 337699, 445601, 581583]
176075	[176075, 176076, 1345383, 1552185, 3712693]
176112	[176112, 176917, 612085, 645147, 886487]
540774	[176221, 540774, 901558, 901579, 902802]
176234	[176234, 176235, 1151549, 1151550, 1178527]
185739	[176305, 185739, 414753, 468351, 643572, 1524661]
986051	[176733, 983921, 986051, 3755603, 4900503]
184456	[176851, 184456, 184461, 184463, 184483]
176880	[176880, 668123, 813343, 851546, 890880]
176924	[176924, 186280, 222444, 246403, 425941, 1128948, 1793131, 2294295]
333950	[177015, 333950, 589141, 1380056, 1494576, 2818731]
177269	[177267, 177268, 177269, 177270, 650426]
177352	[177352, 271417, 275230, 275240, 332713, 476546, 1559552]
317634	[177515, 317634, 384550, 898297, 924200, 968258, 975120, 1012069]
177578	[177578, 759696, 770654, 2158914, 2285814]
177600	[177600, 177615, 296908, 582105, 582112, 582114, 735699, 2291113, 2291114, 4442520, 4442521]
177610	[177610, 897698, 997939, 1000284, 1044471]
177750	[177750, 219115, 266969, 267378, 269915, 287049]
577308	[177887, 177889, 221171, 487064, 577308, 4792561]
384803	[177898, 384803, 934511, 996028, 997480]
177970	[177970, 497855, 541628, 603001, 652941, 884633]
178010	[178010, 588194, 1015551, 1969283, 2817229, 2875759, 4779692]
178056	[178056, 487221, 1951134, 2750095, 4761009]
178083	[178075, 178083, 247946, 248668, 417665, 439980, 470251]
178085	[178085, 1385792, 1466154, 2184425, 2937927]
824671	[178195, 588941, 652388, 824671, 1165127, 1166515, 1678432, 2327818]
178228	[178228, 292842, 292875, 366563, 366781]
178336	[178336, 251712, 251770, 281744, 632055, 1211446, 1257998, 1450231]
178338	[178338, 206646, 568922, 997245, 1003695, 1011348]
178675	[178675, 438407, 438410, 769292, 2835289]
226077	[178708, 182223, 182262, 226077, 3017357, 3017393, 4103441]
833926	[178728, 367328, 833926, 1063620, 1594362, 2727878, 3839757]
539014	[178892, 539014, 634976, 1529015, 1529018]
178989	[178989, 301688, 586177, 1128535, 1920252]
307333	[179063, 248277, 307333, 4754487, 4834945]
179188	[179188, 996040, 1010385, 1014762, 1014898, 1035508]
179262	[179262, 713630, 776824, 888753, 1106296, 1154496]
526436	[179413, 204908, 516829, 526436, 526870, 600803, 636975, 639176, 781797, 884565, 1001922, 1009489, 1026077, 1223888, 1751992, 1755117, 4842131]
179518	[179518, 204660, 337669, 337676, 577181]
1245157	[179584, 309750, 1245157, 1378707, 1430613]
1140321	[179598, 1140321, 1909866, 2165707, 2816593, 2816594, 3957962, 4833470]
179617	[179617, 318572, 393230, 622248, 653885, 1684445]
179790	[179790, 1185111, 1975417, 1975495, 3782133, 4452093]
1870375	[179963, 1870375, 2293788, 2293820, 4016428]
180021	[180021, 180125, 180128, 245684, 319856, 353418, 466336, 561832, 759203, 775037, 798408, 860534, 878490, 1101343, 1555969, 1694184, 1963204, 2068297]
180027	[180027, 182725, 182735, 543550, 766396]
180495	[180495, 180507, 180529, 263636, 340335]
3763690	[180606, 882256, 882262, 1495409, 1949340, 3763690]
180622	[180622, 290038, 354219, 362417, 2178610]
180880	[180880, 267559, 1638926, 2730770, 4102935]
180928	[180928, 203201, 450575, 815848, 1658705, 2323626, 2843547, 4850461]
181018	[181018, 332161, 799287, 862491, 1642340]
308629	[181065, 181435, 308629, 414221, 440346, 1315581, 1315582, 4441485]
181304	[181304, 273353, 443044, 450645, 881876]
740325	[181369, 740325, 740336, 1646440, 1679105]
181422	[181402, 181422, 1313766, 2089127, 2091516]
1001214	[181473, 1001214, 1001215, 1001850, 1651838]
181489	[181489, 296274, 694667, 703548, 820599]
754039	[181556, 737248, 754039, 4343043, 4496389]
181578	[181578, 182471, 1358436, 1868091, 2518734]
181665	[181665, 249327, 339905, 2033920, 2986950, 3961352, 4793778]
361046	[181676, 361046, 590332, 625778, 1052000, 1484173]
1216320	[181697, 1216320, 1253283, 1373328, 4549802]
258223	[181791, 258223, 826897, 831447, 1466407]
818792	[181794, 320421, 818792, 1938271, 2287748, 4268058, 4444614]
182057	[182057, 341909, 736074, 1019082, 1115599, 1317557, 1979283, 2288360, 2322150, 3780728, 3881851]
182470	[182470, 183365, 248140, 273911, 273926, 278305]
182680	[182680, 217280, 349313, 439783, 870952, 1849421, 2904928]
563258	[182749, 462744, 563258, 4739319, 4818005]
690414	[182862, 235175, 850362, 1604670, 4828730]
183111	[183111, 187019, 305322, 305329, 1209969, 1736568, 2192638, 2579252]
183151	[183151, 183179, 183436, 183551, 183724]
183202	[183202, 542624, 716099, 716100, 716102]
265752	[183360, 203731, 265752, 280138, 346462, 469697, 1012751]
602169	[183445, 198390, 602169, 614775, 614781, 614787, 614791, 614794, 614795, 614796]
233246	[183517, 233246, 278764, 351077, 698753]
183548	[183546, 183548, 848902, 848905, 1071931]
240012	[183713, 240012, 378841, 992762, 1000033, 1007678, 1011598]
183733	[183733, 183772, 236037, 238007, 246584, 260756, 438089, 1178024, 1178129]
183750	[183750, 715213, 1968228, 1968240, 1968255, 1994869, 2136594, 2295318]
325443	[183785, 325443, 350988, 527349, 680212]
2103293	[183790, 570922, 2103293, 3520365, 4564454]
183814	[183814, 927498, 939004, 1008393, 1016885]
183980	[183980, 554988, 576896, 974083, 4942778]
1820410	[184385, 1278571, 1820410, 1943082, 2861583]
184487	[184487, 241968, 399596, 806325, 878304]
510156	[184505, 510156, 572686, 762461, 1997250, 3196705, 3606135]
186586	[184558, 186586, 186588, 1982830, 1989985, 2017251]
605817	[184578, 605817, 1008435, 2057449, 4617075]
777150	[184583, 265822, 527424, 777150, 1088009, 2310649]
1266445	[184599, 184614, 984267, 1272924, 2141091, 2504122]
925251	[184601, 184604, 184605, 184608, 184611, 925251]
871502	[184674, 871502, 3517933, 4282112, 4815264]
184697	[184697, 184705, 197459, 2463412, 2820142]
3867996	[184728, 266116, 461560, 1176824, 2305516, 3867996]
193185	[184768, 193185, 250246, 259804, 301385, 340506]
184846	[184846, 186622, 193836, 196250, 262133, 525714, 658854]
184853	[184853, 363670, 363675, 364032, 367402, 456402, 813404, 917497, 922974, 4855578]
184893	[184893, 184915, 577289, 3209908, 3483694]
184993	[184993, 293047, 1232560, 1982675, 1984979]
185047	[185047, 211144, 1078520, 1269583, 1580023, 1983208, 1986336, 4051969]
240569	[185050, 240569, 597978, 647025, 679016, 717825, 717858, 948886, 1220559]
1600621	[185051, 211146, 1600621, 1988709, 3952822]
309066	[185071, 309066, 1365593, 1411711, 1491245, 1533437, 1802449, 1991336, 2462302]
185078	[185078, 189082, 189084, 189085, 189086, 189087]
1668993	[185201, 1668993, 1986304, 1991635, 3987019, 3987026, 3987710]
628411	[185226, 358085, 521081, 628411, 1195751]
185374	[185374, 185378, 185379, 225792, 795834]
185439	[185439, 694328, 944985, 1985859, 1992045, 1992046]
446542	[185466, 446542, 704853, 936275, 985281, 1015577, 1020644, 1706147]
347818	[185678, 347818, 671864, 985242, 997508, 1007494, 1037771]
352131	[185833, 352131, 575459, 575633, 576388, 587835, 631504, 824201, 824222]
1964227	[185870, 1279101, 1808994, 1964227, 4655414, 4729533, 4729550, 4745176, 4762950, 4766482, 4768779]
185921	[185921, 211158, 278855, 1988044, 1988045]
290927	[185965, 290927, 545558, 1982647, 1984964, 4408231]
756056	[186118, 188601, 756056, 807833, 1398786]
798123	[186129, 798123, 2195039, 2298207, 2299999]
186367	[186367, 807912, 820352, 1285530, 1987942]
1481344	[186419, 1481344, 4090198, 4551156, 4841597]
186520	[186520, 272457, 275220, 279933, 287047]
186575	[186575, 279753, 1232120, 1232886, 1235450, 1984436]
1982786	[186585, 211165, 1982786, 4008991, 4008997]
186610	[186610, 186614, 243237, 243247, 274606, 302764, 597919, 687507, 687790, 687814, 687826, 687871]
967643	[186694, 234048, 967643, 2133043, 2149842, 2170138, 2464543, 2962515]
186697	[186697, 186713, 682591, 1682088, 3010653]
186782	[186782, 188589, 515606, 717072, 2237522, 4022500]
355733	[186835, 355733, 379126, 1001755, 1011949, 1030042]
186934	[186934, 444755, 884688, 991678, 1264468]
187061	[187061, 919597, 1979641, 2070685, 3610151]
195318	[187106, 195318, 541186, 743142, 750515, 1580800]
187136	[187136, 556543, 791998, 1005874, 1007891, 1010700, 1120121, 1966517]
187139	[187139, 528171, 814237, 836687, 837849, 1263932, 1428717]
187202	[187202, 658823, 672502, 959529, 997365]
187214	[187214, 192691, 192712, 192894, 197210]
341284	[187218, 341284, 342178, 346950, 346984, 346985, 347004]
187279	[187279, 188556, 193831, 196248, 756241, 772288, 772505, 1122935, 1397192, 1402350]
357562	[187318, 357562, 683282, 686108, 728991, 851794, 1058089, 1161421]
655327	[187396, 655327, 690856, 1396725, 3436807]
187432	[187432, 190976, 190984, 190987, 221956]
187482	[187482, 806393, 806414, 806897, 920556, 1176963, 1238110, 1238127, 1238146, 1346430, 2250193]
640231	[187609, 640231, 902199, 3438059, 4802386]
309638	[187769, 309638, 2902699, 4848991, 4849237]
520513	[187914, 520513, 1360402, 1875043, 4018945]
187992	[187992, 762177, 1223671, 2194758, 3737831]
188137	[188137, 188167, 189570, 193444, 198154, 222953, 224020]
188152	[188147, 188152, 207736, 907549, 2190355]
188331	[188324, 188331, 754133, 935540, 996378, 1010973, 1013184, 1029982, 1049572, 1629231, 2523765]
188359	[188359, 207619, 207657, 671277, 671672, 2841558]
1707450	[188428, 288902, 1707450, 1707451, 1707452]
188313	[188475, 1009302, 1011885, 1016833, 1034850, 1042318]
188537	[188537, 657140, 1163117, 1798431, 2018102]
188550	[188550, 456885, 552828, 559301, 4849441]
188598	[188598, 659356, 1837115, 2702356, 4936675]
271252	[188640, 235639, 271252, 786458, 787613, 787634, 787647, 787657]
369201	[188674, 369201, 3863226, 4407464, 4840693]
324880	[188721, 324880, 404895, 4396277, 4398921, 4555864]
735320	[188920, 735320, 1379065, 2331674, 3287390]
188935	[188935, 188950, 202462, 216961, 777364]
188946	[188946, 257656, 995367, 995368, 1378884]
188996	[188990, 188996, 233555, 530220, 1010872, 1013698, 1970658]
189032	[189032, 223525, 275500, 285205, 285231, 307625, 311748, 311749]
189069	[189069, 1396116, 1399229, 1399233, 1399235]
765293	[189225, 765293, 1095290, 1429180, 1844646, 4567116]
231624	[189238, 231624, 340512, 594269, 654061, 4338689]
574049	[189302, 574049, 895391, 1139404, 1914510]
189488	[189488, 424599, 463422, 463694, 1683754]
373063	[189493, 373063, 542256, 573512, 601993, 945099, 947239]
189516	[189516, 189519, 189521, 189522, 1695465, 2174055, 4024721]
189741	[189741, 368138, 451898, 558254, 656897, 726403, 856430, 878601]
189925	[189925, 215562, 580588, 749173, 940569]
579312	[190126, 579312, 675386, 4445897, 4447969]
190137	[190137, 349106, 663243, 759844, 797584, 3750821]
190307	[190307, 190308, 460404, 460803, 474942, 610605, 633188, 980242]
190338	[190338, 190339, 769454, 799714, 4384787]
221472	[190439, 221472, 378869, 567981, 600634, 735442]
965087	[190675, 965087, 1154060, 1154063, 1172219]
190692	[190692, 497074, 497143, 499756, 499825]
191128	[191128, 870555, 870556, 870557, 1551565, 1552626]
203651	[191235, 203651, 700098, 1603578, 1623892]
191378	[191378, 1005578, 1014386, 1020073, 1025317, 1032983]
191664	[191664, 243779, 367569, 735858, 750325, 801638, 4615346]
191830	[191830, 192560, 196574, 208097, 525133, 1370852, 2061253]
191862	[191862, 1074609, 1077055, 1077063, 1079702, 1557460, 2179708, 3196352]
191966	[191966, 592714, 612867, 612880, 887410]
499947	[192142, 499947, 499956, 499960, 499965, 499969, 502676, 502933, 655926, 657233, 657256, 1760681]
192154	[192154, 290813, 293281, 294379, 294455]
192233	[192233, 265094, 266506, 266545, 269283, 667774, 4853870]
245571	[192249, 245571, 245573, 245574, 1793304, 1794032]
192371	[192371, 289868, 1731164, 1989949, 3197929]
221118	[192494, 221118, 242823, 356816, 459975, 483479, 552006, 552012, 872682, 1227235]
619202	[192505, 616759, 619202, 866814, 866893, 929249, 952555]
736202	[192507, 736202, 910689, 933818, 936948, 1126123, 1296809]
958511	[192508, 958511, 1113134, 1307439, 1439776]
1043319	[192510, 1043319, 1082888, 1239930, 1305736, 1443390]
192562	[192562, 204628, 204637, 205022, 211215, 211237]
650516	[192682, 650516, 1912429, 2007106, 3840184]
789310	[192900, 534559, 789310, 878221, 1388471, 1622534]
193169	[193169, 334625, 1043469, 1964594, 3063097]
214798	[193324, 214798, 247935, 502324, 2961616, 4344106]
193419	[193419, 238927, 515032, 1128688, 2743223]
352539	[193421, 352539, 569601, 2234684, 4804139]
769193	[193511, 490394, 769193, 2844475, 4549799]
290323	[193751, 290323, 955928, 1020623, 1831812]
1037279	[193861, 1037279, 1289253, 1302200, 1388461]
194344	[194344, 194345, 1670382, 1670383, 4395767]
264377	[194635, 300451, 302008, 302137, 332106, 605209, 1660688, 1741793]
456341	[194933, 456341, 1020924, 1035960, 1049911, 2738961]
514519	[195180, 514519, 1174074, 1178409, 2175042]
637429	[195418, 637429, 1035537, 1243496, 1243679, 1404035]
838877	[195487, 631756, 807739, 838877, 980164, 2018261, 2740290]
379663	[195911, 379663, 384502, 384503, 4728049]
195917	[195917, 223912, 223915, 223921, 224112, 289194, 325027, 593427, 640907, 765680, 1423311]
196037	[195931, 196037, 196047, 196049, 196051, 196053, 196054, 196056, 196059, 196060, 196062]
203057	[196111, 198823, 203057, 1613955, 2296406, 2533285, 2713204, 3750072, 4034975, 4035234]
196165	[196165, 314462, 593737, 829752, 1393891]
525160	[196353, 196356, 525160, 534091, 534093, 547395, 750093, 899600]
196708	[196708, 256093, 439737, 439900, 557563, 832433, 976838]
813505	[197168, 813505, 813510, 877786, 878691, 4106620]
2728918	[197344, 197353, 1545417, 2354978, 2506974, 2728918]
197366	[197366, 686429, 865576, 898151, 2021232]
197774	[197594, 197771, 197774, 198330, 200133, 200220, 200404, 200672, 201274, 201283, 205559, 283725]
197741	[197741, 263035, 263066, 358311, 581650, 588181, 764989]
941841	[197765, 698869, 941840, 941841, 2335274, 2987778]
1110748	[197767, 261477, 326233, 702682, 904065, 1110748]
197770	[197770, 379527, 997450, 1032230, 3897823]
197801	[197801, 197839, 197849, 801102, 1875770]
1185042	[197876, 242815, 1186275, 1191315, 1191407, 1191577]
198016	[198016, 208116, 209628, 771978, 2072233]
198431	[198089, 198431, 518056, 533719, 611066, 808574, 1576738, 2972077]
237686	[198149, 231203, 237686, 327422, 496158, 562019]
198459	[198193, 198459, 198469, 198475, 198476, 198481, 198485]
198196	[198196, 198439, 816964, 2176357, 2252676]
198198	[198198, 224618, 295460, 296008, 325109, 2338766]
539668	[198281, 539668, 1080228, 1705715, 2344753, 2818544, 3782856]
1683560	[198448, 1683560, 1683563, 1683584, 4417344]
225956	[198714, 225956, 987302, 1401617, 1806129]
198827	[198827, 366341, 366368, 922532, 1070421]
199342	[198923, 199342, 199345, 199353, 199452, 762492]
198955	[198955, 414726, 486493, 765032, 1537036]
199065	[199065, 394149, 638206, 742199, 2830234]
221875	[199121, 221875, 234016, 275328, 351831, 418424, 567542]
1182817	[199151, 199152, 199153, 200413, 1182817]
189762	[199206, 203083, 292648, 292667, 293473, 1163846, 1496022, 1672161]
256933	[199230, 256933, 256940, 256947, 257395, 258761, 302157, 921797]
3886575	[199291, 843725, 986856, 989311, 989333, 989648, 3886575]
234064	[199315, 234064, 1848560, 1980099, 4045907]
555136	[199401, 555136, 1036025, 1341173, 1784627, 3604451]
814007	[199471, 814007, 814024, 814045, 814048]
706474	[199638, 339236, 706474, 1971349, 3629358, 3636235, 4098974, 4098987, 4099125]
218670	[199664, 218670, 328174, 940252, 1906676, 1910787, 1916046]
732513	[199704, 199705, 242532, 308114, 732513]
199871	[199871, 213670, 248309, 271675, 333287, 675419, 797408, 930459]
199875	[199875, 420693, 3638810, 3639767, 3648415, 3648556, 3712423]
199903	[199903, 199905, 199910, 199913, 199914]
199969	[199969, 199972, 199991, 199993, 199997, 200006, 200012, 200340, 200342, 200358, 258888, 260465, 260466, 260467, 260469, 1400869, 1400870, 1715323, 2737150, 2737172]
200036	[200036, 200046, 200893, 200896, 201110, 203687, 2034346]
1437130	[200226, 200232, 653956, 1437130, 1561428, 1561457, 2110815]
577541	[200491, 260126, 577541, 2767770, 4496748]
200582	[200582, 200889, 203669, 203680, 221760, 223845]
200584	[200584, 360016, 1151872, 1242202, 1502472]
276434	[200762, 276434, 295518, 363744, 373621, 373623]
200776	[200776, 200789, 200799, 269901, 337833, 1105143, 2127727, 2127728]
1405190	[200801, 1405190, 1482093, 2286834, 3557132]
200819	[200819, 995328, 1915165, 2047107, 3026443]
410696	[200849, 410696, 437760, 1632733, 2188794]
201492	[201023, 201492, 201508, 201601, 207124, 207130, 207136]
201059	[201059, 357630, 989590, 1018308, 1931212, 3721354]
358466	[201151, 269657, 270546, 358466, 475836]
201514	[201514, 255108, 551107, 755402, 1061252, 1622433, 2541723]
972533	[201540, 477260, 972533, 3027552, 3863420]
330826	[201573, 330826, 399520, 476521, 583040, 593728]
247333	[201903, 247323, 247333, 292460, 377776, 569044, 915781, 915825, 967426, 4260299]
201965	[201965, 392566, 573259, 712786, 1294475]
603559	[202097, 273868, 603559, 1690838, 1691416]
232797	[202170, 232797, 995172, 1006205, 1021255, 1026087, 1033589]
1130768	[202342, 1130768, 1148314, 1226857, 2850260]
277105	[202353, 277105, 299339, 326098, 407966, 667374, 1280125, 1280725, 1656668, 4943739]
660642	[202386, 660642, 1359862, 1750531, 4317897]
483124	[202393, 248679, 483124, 602936, 998668, 1017651]
226998	[202480, 226998, 580812, 584486, 586586]
496325	[202498, 496325, 603398, 659120, 706991]
725504	[202648, 725504, 1170945, 1223800, 1463319, 1659303, 1731212]
202681	[202681, 202683, 202686, 236311, 1923377, 1923398, 1923614, 2744792, 2762390]
202700	[202700, 215003, 665059, 1083883, 1395386, 2156502, 4043967]
202885	[202885, 1372734, 1412215, 1511537, 1705224]
448775	[202985, 202988, 448775, 1209428, 1273625]
203269	[203268, 203269, 1716515, 1924068, 2804956, 4097271, 4337965]
203380	[203380, 394151, 417133, 558012, 864031]
203454	[203454, 203490, 203624, 208200, 579128]
203501	[203501, 203628, 203814, 203846, 204828, 874058, 1594329]
203550	[203550, 725486, 1517614, 1656107, 1975657]
203586	[203586, 942898, 943216, 1360428, 1796750, 2375841, 3884908]
393629	[203809, 393629, 942489, 1290567, 2199971, 3831053]
270317	[203836, 270317, 327431, 327434, 327435]
383489	[203858, 383489, 383490, 1304997, 1305001, 1305038]
383484	[203859, 383484, 383485, 383486, 1536928, 1544054]
272925	[203863, 272925, 346109, 346110, 346111]
203890	[203890, 1306179, 1306180, 1306182, 1306183]
203903	[203903, 272901, 272902, 273171, 273173, 273175, 287306]
272915	[203910, 272915, 320255, 320258, 320259, 320260]
203912	[203912, 352670, 352673, 352675, 352678, 352682, 352683]
607290	[203921, 607290, 612701, 612704, 1305086]
1286502	[204008, 1286502, 4137764, 4737527, 4953832]
219244	[204058, 219244, 368471, 533644, 616202, 769142]
383384	[204340, 383384, 1306278, 1306279, 1306280]
